Order,part number,total amount
1038578,ITI-01213,9.0
1038578,JZZ-01661,14.0
1038578,KAX-00285,9.0
1038578,KAX-00339,9.0
1038578,KAX-00358,36.0
1038578,KAX-00363,27.0
1038578,KAX-00398,36.0
1038578,KKT-00167,9.0
1038578,KKT-00184,27.0
1038578,KKT-00295,9.0
1038578,KKT-00399,36.0
1038578,KP7-00039,9.0
1038578,KPA-00245,36.0
1038578,KPH-00444,27.0
1038578,KPH-00564,9.0
1038578,KS21-00010,162.0
1038578,KS21-00034,27.0
1038578,KSM-00013,27.0
1038578,KVH-00081,45.0
1038578,KWN-00004,27.0
1038578,KYA-00005,9.0
1038578,KYA-00007,54.0
1038578,KYA-00009,9.0
1038578,KYA-00049,18.0
1038578,KYA-00101,740.0
1038578,KYA-00102,9.0
1038578,PZZ-03668,9.0
1038578,TFD-00091,9.0
1038578,TLI-00001,9.0
1038578,WAP-00111,9.0
1038578,WDR-00012,45.0
1038578,WDR-00014,216.0
1038578,WDR-00028,81.0
1038578,WP7-00019,9.0
1038578,WP7-00035,9.0
1038578,WP7-00068,9.0
1038578,WP7-00074,36.0
1038578,WPA-00028,9.0
1038578,WPA-00140,9.0
1038578,WPH-00329,18.0
1038578,WPH-00359,36.0
1038578,WPH-00364,36.0
1038578,WPH-00438,9.0
1038578,WPH-00458,27.0
1038578,WPH-01139,9.0
1038578,WPH-01384,9.0
1038578,WPH-01484,90.0
1038578,WVH-00042,45.0
1038578,WVH-00075,9.0
1038578,WVH-00080,9.0
1038578,WVH-00913,9.0
1038578,WVH-00937,36.0
1038578,WYA-00043,27.0
1038578,WYA-00103,27.0
1038578,WYA-00161,9.0
1038578,WYA-00198,18.0
1038578,WYA-00202,27.0
1038578,WYA-00282,9.0
1038578,WYA-00283,27.0
1038578,WYA-00291,9.0
1038578,WYA-00293,9.0
1038578,WYA-00297,18.0
1038578,WYA-00298,9.0
1038578,WYA-00308,9.0
1038578,WYA-00319,9.0
1038578,WYA-00347,9.0
1038578,WYA-00392,99.0
1038578,WYA-00495,9.0
1038578,WYA-00519,36.0
1038578,WYA-00520,9.0
1038578,WYA-00521,9.0
1038578,WYA-00547,18.0
1038578,WYA-00548,18.0
1038578,WYA-00579,9.0
1038578,XWO-00001,9.0
1038579,CS23-00203,32.0
1038579,CS23-00220,16.0
1038579,CS23-00321,64.0
1038579,CS23-00322,32.0
1038579,CS23-00326,64.0
1038579,DD2-00036,16.0
1038579,DD2-00037,32.0
1038579,DD2-00087,16.0
1038579,DLF-00007,32.0
1038579,DLF-00022,16.0
1038579,DLF-00027,16.0
1038579,DLF-00029,64.0
1038579,DN4-00047,16.0
1038579,DVH-00219,64.0
1038579,FPJ-00019,16.0
1038579,FSI-00123,64.0
1038579,FVH-00037,48.0
1038579,FVH-00042,64.0
1038579,HULP-00734,16.0
1038579,HULP-00802,16.0
1038579,HULP-01123,0.016
1038579,IA6-00167,16.0
1038579,IAD-00447,32.0
1038579,ILT-00139,64.0
1038579,ILT-00209,16.0
1038579,ILT-00292,48.0
1038579,IMX-00365,16.0
1038579,IN4-00246,16.0
1038579,IPJ-00005,16.0
1038579,IS33-00004,64.0
1038579,ISN-00001,16.0
1038579,IT5-00036,16.0
1038579,ITI-01132,48.0
1038579,ITI-01372,64.0
1038579,ITI-01373,64.0
1038579,JZZ-01661,24.0
1038579,KAX-00285,16.0
1038579,KAX-00339,16.0
1038579,KAX-00358,64.0
1038579,KAX-00363,64.0
1038579,KAX-00398,64.0
1038579,KKT-00184,64.0
1038579,KKT-00295,16.0
1038579,KKT-00399,64.0
1038579,KPA-00245,64.0
1038579,KPH-00444,48.0
1038579,KPH-00564,16.0
1038579,KS21-00010,176.0
1038579,KS21-00034,128.0
1038579,KSM-00013,240.0
1038579,KVH-00081,80.0
1038579,KVH-00144,192.0
1038579,KWN-00004,64.0
1038579,KYA-00007,112.0
1038579,KYA-00049,32.0
1038579,KYA-00066,64.0
1038579,KYA-00101,1169.0
1038579,KYA-00102,16.0
1038579,PZZ-03668,16.0
1038579,TFD-00091,16.0
1038579,TLI-00001,16.0
1038579,WAP-00111,16.0
1038579,WDR-00012,80.0
1038579,WDR-00014,657.0
1038579,WDR-00028,208.0
1038579,WP7-00019,16.0
1038579,WPA-00028,48.0
1038579,WPA-00140,16.0
1038579,WPH-00329,32.0
1038579,WPH-00354,16.0
1038579,WPH-00359,64.0
1038579,WPH-00438,16.0
1038579,WPH-00458,48.0
1038579,WPH-01139,16.0
1038579,WPH-01384,16.0
1038579,WPH-01484,80.0
1038579,WVH-00042,16.0
1038579,WVH-00075,16.0
1038579,WVH-00727,64.0
1038579,WVH-00913,16.0
1038579,WVH-00937,128.0
1038579,WYA-00103,64.0
1038579,WYA-00161,16.0
1038579,WYA-00198,48.0
1038579,WYA-00202,48.0
1038579,WYA-00282,16.0
1038579,WYA-00283,64.0
1038579,WYA-00291,16.0
1038579,WYA-00293,16.0
1038579,WYA-00297,48.0
1038579,WYA-00298,16.0
1038579,WYA-00308,16.0
1038579,WYA-00319,16.0
1038579,WYA-00347,16.0
1038579,WYA-00392,64.0
1038579,WYA-00431,48.0
1038579,WYA-00495,16.0
1038579,WYA-00519,64.0
1038579,WYA-00520,16.0
1038579,WYA-00521,16.0
1038579,WYA-00547,32.0
1038579,WYA-00548,32.0
1038579,WYA-00579,16.0
1038580,CS23-00215,6.0
1038580,CS23-00298,3.0
1038580,DD2-00037,6.0
1038580,DLF-00027,6.0
1038580,FVH-00024,6.0
1038580,FWO-00090,3.0
1038580,HULP-00950,0.06
1038580,HULP-01123,0.003
1038580,IS33-00004,12.0
1038580,JZZ-01661,4.0
1038580,KP7-00016,6.0
1038580,KT11-00031,12.0
1038580,KTV-00049,12.0
1038580,KVH-00042,3.0
1038580,PZZ-03721,3.0
1038580,VPA-00005,3.0
1038580,WPH-00329,3.0
1038599,CFM-00184,100.0
1038599,CMO-00149,300.0
1038599,CPO-00688,400.0
1038599,CPO-00689,100.0
1038599,CPO-00690,100.0
1038599,CPO-00691,100.0
1038599,CST-00015,100.0
1038599,DPH-00174,300.0
1038599,DPH-00213,100.0
1038599,HULP-00782,100.0
1038599,JLK-00015,100.0
1038599,KSM-00016,200.0
1038599,KYA-00004,100.0
1038599,LRX-00013,1000.0
1038599,PZZ-03473,100.0
1038599,TN4-00024,200.0
1038599,UZZ-01066,100.0
1038599,WPH-00354,100.0
1038599,WPH-00356,100.0
1038599,WPH-00375,200.0
1038599,ZBO-00062,100.0
1038612,CMO-00384,20.0
1038612,CMO-00385,20.0
1038612,CS23-00191,20.0
1038612,CS23-00225,40.0
1038612,CS23-00250,20.0
1038612,CS23-00251,40.0
1038612,DMU-00002,481.0
1038612,DNP-00006,20.0
1038612,DOZ-00101,160.0
1038612,DVH-00240,20.0
1038612,FBO-00061,20.0
1038612,FMU-00035,40.0
1038612,FMU-00126,20.0
1038612,FMU-00135,20.0
1038612,FMU-00159,60.0
1038612,FMU-00195,100.0
1038612,FMU-00237,80.0
1038612,HULP-00782,1.0
1038612,ID2-00010,20.0
1038612,IMH-00287,20.0
1038612,IMH-00288,0.0
1038612,IMH-00292,20.0
1038612,IMH-00313,20.0
1038612,IN4-00124,20.0
1038612,IN4-00220,40.0
1038612,ISG-00759,20.0
1038612,ISG-00760,20.0
1038612,ITI-01044,20.0
1038612,ITI-01162,20.0
1038612,ITI-01163,80.0
1038612,ITI-01164,20.0
1038612,IZZ-00202,20.0
1038612,JLK-00015,50.0
1038612,JZZ-00050,20.0
1038612,KKT-00183,20.0
1038612,KKT-00317,80.0
1038612,KMU-00078,60.0
1038612,KMU-00205,40.0
1038612,KMU-00314,281.0
1038612,KMU-00342,240.0
1038612,KMU-00344,160.0
1038612,KPA-00243,20.0
1038612,KS21-00006,20.0
1038612,KSM-00020,40.0
1038612,KSM-00025,40.0
1038612,KT11-00032,0.0
1038612,KTV-00053,60.0
1038612,KVH-00077,40.0
1038612,KVH-00381,40.0
1038612,LRX-00011,160.0
1038612,LRX-00013,60.0
1038612,PZZ-03158,20.0
1038612,UZZ-01066,20.0
1038612,VPA-00009,140.0
1038612,WBO-00401,40.0
1038612,WDR-00013,180.0
1038612,WDR-00017,241.0
1038612,WDR-00026,20.0
1038612,WP7-00009,20.0
1038612,WP7-00019,40.0
1038612,WVH-00044,20.0
1038612,WVH-00075,100.0
1038612,WVH-00299,200.0
1038612,WVH-01135,20.0
1038612,WYA-00105,20.0
1038612,WYA-00163,20.0
1038612,WYA-00215,80.0
1038612,WYA-00391,20.0
1038612,WYA-00392,40.0
1038612,WYA-00395,160.0
1038612,WYA-00465,40.0
1038612,WYA-00466,20.0
1038612,WYA-00468,40.0
1038612,XA32-00045,20.0
1038613,CAP-00709,80.0
1038613,CBF-00004,40.0
1038613,CHC-00082,20.0
1038613,CMO-00281,20.0
1038613,CMO-00364,20.0
1038613,CMO-00365,20.0
1038613,CS23-00158,40.0
1038613,CS23-00226,20.0
1038613,CS23-00229,40.0
1038613,CS23-00230,20.0
1038613,CS23-00231,20.0
1038613,CZZ-00230,160.0
1038613,DN4-00074,20.0
1038613,DVH-00240,20.0
1038613,FCQ-00126,20.0
1038613,FCQ-00127,20.0
1038613,FMU-00174,200.0
1038613,FMU-00235,20.0
1038613,FT11-00034,20.0
1038613,FWO-00075,20.0
1038613,FWO-00149,20.0
1038613,HULP-00782,21.0
1038613,IAD-00172,20.0
1038613,IAD-00392,20.0
1038613,IAD-00393,20.0
1038613,ID2-00009,20.0
1038613,II6-00011,20.0
1038613,III-00032,40.0
1038613,III-00033,20.0
1038613,ILT-00267,20.0
1038613,ILT-00269,20.0
1038613,ILT-00270,20.0
1038613,ILT-00271,20.0
1038613,IMH-00277,20.0
1038613,IMH-00278,20.0
1038613,IMX-00374,20.0
1038613,IN4-00123,20.0
1038613,IN4-00124,20.0
1038613,IN4-00212,20.0
1038613,IN4-00213,20.0
1038613,IOZ-00151,40.0
1038613,IS57-00011,20.0
1038613,ITI-01132,20.0
1038613,ITI-01133,20.0
1038613,ITI-01134,20.0
1038613,ITI-01135,20.0
1038613,ITI-01136,40.0
1038613,ITI-01137,60.0
1038613,ITI-01138,60.0
1038613,ITI-01139,20.0
1038613,JLK-00015,20.0
1038613,JZZ-01661,20.0
1038613,KAX-00362,80.0
1038613,KAX-00459,40.0
1038613,KKT-00086,40.0
1038613,KKT-00237,80.0
1038613,KKT-00279,40.0
1038613,KMU-00062,2322.0
1038613,KMU-00098,180.0
1038613,KMU-00146,20.0
1038613,KMU-00197,60.0
1038613,KMU-00201,60.0
1038613,KMU-00222,60.0
1038613,KMU-00260,40.0
1038613,KMU-00282,80.0
1038613,KMU-00293,20.0
1038613,KP7-00012,1120.0
1038613,KP7-00021,40.0
1038613,KP7-00044,260.0
1038613,KPA-00243,20.0
1038613,KPH-00564,80.0
1038613,KPH-00598,60.0
1038613,KS21-00006,80.0
1038613,KT11-00030,20.0
1038613,KTV-00036,20.0
1038613,KVH-00029,20.0
1038613,KYA-00004,40.0
1038613,KYA-00041,260.0
1038613,KYA-00044,20.0
1038613,KYA-00085,80.0
1038613,LLI-00009,300.0
1038613,OTO-00045,40.0
1038613,PZZ-03103,20.0
1038613,SAP-00033,20.0
1038613,SCK-00047,20.0
1038613,UZZ-01066,20.0
1038613,VTV-00009,20.0
1038613,WDR-00014,380.0
1038613,WDR-00026,20.0
1038613,WP7-00009,40.0
1038613,WP7-00019,180.0
1038613,WP7-00050,20.0
1038613,WP7-00067,20.0
1038613,WP7-00068,160.0
1038613,WPA-00028,20.0
1038613,WPA-00136,80.0
1038613,WPA-00138,20.0
1038613,WPA-00182,80.0
1038613,WPA-00183,20.0
1038613,WPA-00188,100.0
1038613,WPA-00190,60.0
1038613,WPH-00329,80.0
1038613,WPH-00354,20.0
1038613,WPH-01396,20.0
1038613,WPH-01484,20.0
1038613,WVH-00075,20.0
1038613,WVH-00268,80.0
1038613,WVH-00745,340.0
1038613,WVH-00955,80.0
1038613,WYA-00026,20.0
1038613,WYA-00043,680.0
1038613,WYA-00138,300.0
1038613,WYA-00227,200.0
1038613,WYA-00255,260.0
1038613,WYA-00292,40.0
1038613,WYA-00340,20.0
1038613,WYA-00354,40.0
1038613,WYA-00391,1241.0
1038613,WYA-00392,40.0
1038613,WYA-00401,20.0
1038613,WYA-00417,20.0
1038613,WYA-00418,20.0
1038613,WYA-00422,20.0
1038613,WYA-00423,20.0
1038613,WYA-00425,20.0
